target,pred_mean,pred_std,lower_95,upper_95
9.27460000407724,9.323078972328709,0.025493939898423766,9.273110833911396,9.37304711074602
9.278600001726263,9.317506728489683,0.03059682702403739,9.257536938273216,9.377476518706152
9.274299988637768,9.323335215496341,0.03284439924746665,9.258960185764018,9.387710245228666
9.256099996932278,9.315601505522691,0.03254443485963009,9.251814398422873,9.37938861262251
9.245200004539901,9.303932999846104,0.027715493806594625,9.249610625498617,9.35825535016929
9.23819999664196,9.282293209083644,0.0275454858583711,9.228304051756133,9.336282342386856
9.260900003720826,9.277074458772516,0.027465475935306745,9.223242132065511,9.33090680950382
9.270500017297923,9.296634225772213,0.03291882352113343,9.232113320499492,9.361155131044933
9.291999986643205,9.310142608323915,0.029043166631951483,9.253217994037515,9.367067222610315
9.278799979986847,9.337401153967265,0.028750277400018526,9.281050624317444,9.393751683617086
9.163200004686306,9.324515481232273,0.031848526008475236,9.262092377703194,9.386938584761353
9.243900001700323,9.219832099114363,0.025581664624338866,9.169692042817099,9.269972155411628
9.222299995176154,9.280340273859862,0.02997466976619176,9.221589908985855,9.339090638733868
9.240600000036235,9.281803401686147,0.030603202472247636,9.221821118834468,9.341785684537827
9.273700005807424,9.306822690516382,0.03307285230782764,9.24199989590891,9.371645485123855
9.283300019384521,9.328882377967748,0.031201936039071163,9.267726604232308,9.39003815170319
9.308699997248535,9.34919348087824,0.031044333637977425,9.288346563524113,9.410040398232368
9.306900000708904,9.349706976234042,0.03273665627483958,9.285543120085395,9.41387083238269
9.249800009043568,9.353278236252317,0.03787647775633537,9.279040319068882,9.427516153435754
9.2100999999442,9.293928513179727,0.02893933061086541,9.237207432750084,9.350649593609369
9.201600010946098,9.242371431684967,0.02685682333624655,9.189732055543494,9.29501080782644
9.138600011937518,9.230354117218686,0.026799294150488793,9.177827487110001,9.282880747327374
9.14880000834496,9.162685404212775,0.02231123687168312,9.118955367091276,9.206415441334274
9.163499996101478,9.157312754245556,0.019537799781770258,9.119018671117782,9.195606837373331
9.176099995903195,9.173424890266977,0.022977733975418673,9.1283885319154,9.218461248618555
9.144499995256464,9.199381126738096,0.023640634941974874,9.153045486275895,9.245716767200296
9.093600002349547,9.17540999402643,0.021560570638208126,9.133151277017,9.21766871103586
9.098200006853213,9.125575694975973,0.02169970736287944,9.08304427815445,9.168107111797498
9.119299995653032,9.117541753344167,0.016767762130092914,9.084676945455138,9.150406561233195
9.189199989404964,9.122573450467296,0.018144627709633508,9.087009969105237,9.158136931829356
9.192499991069054,9.190362933621689,0.021311979209642746,9.148591453409818,9.232134413833561
9.214200010747813,9.21711430229974,0.023926033097336725,9.170219280071633,9.264009324527846
9.2100999999442,9.242175561579426,0.02590839808676146,9.191395113581764,9.292956009577086
9.243200005715389,9.22896930860546,0.024728880107119423,9.180500694826637,9.277437898359985
9.246300005094598,9.262388068768939,0.028212613599941868,9.207091340947828,9.317684796590049
9.270600006428214,9.269999783354885,0.025001509347836914,9.220996821129177,9.319002721556295
9.2760999851774,9.2900125525268,0.027549434852434444,9.236015659375179,9.344009421654123
9.288499982694233,9.29352572179134,0.02634346011408667,9.241892531318983,9.3451588882394
9.25149999242861,9.31697838611742,0.030384941720518574,9.257423903948848,9.376532892310289
9.272199976658666,9.286088327515195,0.02619390284994783,9.234748281532942,9.337428397521746
9.2313999910289,9.28582132146184,0.027891348668461744,9.231154270504003,9.34048837241968
9.18049999812198,9.248444101661418,0.026435602307885553,9.196630320537356,9.30025790680978
