Date,GBP-CNY,GBP-USD,GBP-EUR,GBP-JPY,GBP-KRW,GBP-CHF
12-Mar-15,-0.00266096713865889,-0.00267648042823687,-0.00643837554832311,-0.0044824603090254,-0.012065837792696,-0.00657545164718386
13-Mar-15,-0.0105222553200607,-0.0100637370010063,-0.00149540696432401,-0.0110430920657784,0.00420770677169584,-0.00869158253660502
16-Mar-15,0.00361691068179833,0.00304981362250081,-0.00192554557124513,0.00420893547212509,-0.00327985561797161,0.00559789573076158
17-Mar-15,-0.00592373594596344,-0.00385135135135138,-0.00664523043944256,-0.00401584504296566,-0.00555178526778179,-0.00704225352112688
18-Mar-15,-0.00706617894474045,-0.00386624160618601,-0.00740900589843202,-0.00690479359437373,-0.00439578019043801,-0.0126984126984126
19-Mar-15,-0.00259078685585603,0.00279177447909573,0.00485542430610925,0.00270915419316364,-0.00249735470174983,-0.000342067455702227
20-Mar-15,0.0145877401606733,0.0132409859441842,-0.00274051637097939,0.00796117355425736,0.00631983190360561,-0.00246372844237616
23-Mar-15,0.00251695977185334,0.000938212035920163,-0.0115707260630605,-0.00347221835305862,-0.00472447829237851,-0.00912458836443475
24-Mar-15,-0.0059802812348473,-0.00455275843599367,-0.0025607257828505,-0.00305660449092181,-0.0074990815102346,-0.0128782108980128
25-Mar-15,0.00429268292682928,0.00316115146623631,-0.00418103132105922,-0.00143905145982977,-0.000706619781884168,0.00182366556779122
26-Mar-15,-0.00504069252854948,-0.00482735501173322,0.0013258691809075,-0.00782846677408649,-0.00165370189639957,-0.00112021284043956
27-Mar-15,0.00303756820967904,0.00235801387859601,0.00492864499043707,0.00353670920755763,0.00259403554267403,-0.000210275460853851
30-Mar-15,-0.0061216322910697,-0.00483936012904967,0.000658809750384233,0.00209266147054864,-0.00236135225880073,0.0042765002804264
31-Mar-15,0.00156703992687149,0.00276914764284749,0.0110460863204097,0.00210067478267133,0.00360238726785592,0.00670157068062815
1-Apr-15,-0.0023142866455882,-0.00208796389843058,-0.00347297590622975,-0.00425208279035477,-0.00961686507291265,-0.00603286873309752
2-Apr-15,0.000675204739501629,0.000809935205183496,-0.0103826326871415,0.00164660913594481,-0.00752622104922494,-0.00899958141481785
7-Apr-15,0.00249221861872319,0.00269759913676828,0.00462215700660306,0.00747049113762645,0.00421466610301261,0.00739176346356913
8-Apr-15,0.00482006187917292,0.00376647834274956,0.0100051121010736,0.000846321631287872,0.00520012833436883,0.0073375262054507
9-Apr-15,-0.0120571743428517,-0.0125301527740552,-0.00195227765726676,-0.00948430322961169,-0.0120336153151628,-0.00270551508844954
10-Apr-15,-0.00535852935708578,-0.00583565176087395,-0.000796928204013693,-0.00699258113136485,-0.00681676999953995,-0.00153032832498607
13-Apr-15,0.000549734478247093,-0.000614292539758462,0.00391531322505806,0.000633144998722391,0.00662580860619019,-0.00188100877804091
14-Apr-15,0.00947221520169663,0.0101079087556346,-0.00115556839520442,0.0000363189599158621,0.00201717567123523,0.000348991414811157
15-Apr-15,-0.00284112556468746,-0.00162271805273846,0.00636297903109177,-0.000282596643228574,0.00122892668351166,0.00244208763605921
16-Apr-15,0.00754333871883331,0.00900717865366388,0.000359247018249869,0.0090921939842121,0.00220031448961275,-0.00341059372172348
17-Apr-15,0.00462646947288585,0.00416135311094703,-0.00280112044817928,0.0019732819425014,-0.00107143258105011,-0.00349210783628991
20-Apr-15,-0.00260995233062277,-0.00307466078470686,-0.00108038029386348,-0.00140013484859292,-0.00347068419527994,-0.0022427810485002
21-Apr-15,0.00121107266435992,0.0012068387529333,0.0023794073112698,0.00347376238430876,0.00213218532760528,0.00126440011239114
22-Apr-15,0.0057564368411958,0.00689747539007566,0.00863185153215349,0.00942439586272268,0.00482406395016725,0.0188017398624947
23-Apr-15,0.00168590604026853,0.00119712689545093,-0.00613321922692907,-0.000223114680945999,0.00255897652262276,-0.00970940641784878
24-Apr-15,0.00680731545207001,0.00737345555998398,0.00165040183696898,0.00181695850140065,0.00144388718516517,0.00514567832556851
27-Apr-15,0.00716590180691456,0.00303330036267718,0.0012894906511928,0.00421359443876449,0.000161692071363664,0.00283638879280525
28-Apr-15,0.00498995665503754,0.00742883439616073,-0.00164556056378334,0.0048917388931593,0.000122567044173191,0.00544977924944814
29-Apr-15,0.0077423155414362,0.00848342469329165,-0.00680808370359758,0.00933225120586194,0.0103394691046349,-0.00542024013722128
30-Apr-15,-0.00510449069917949,-0.00556490229066919,-0.0100295836640449,0.000538599933953446,0.00394205940490299,-0.00655353200883007
1-May-15,-0.0124227512616858,-0.0124284226965122,-0.0140670553935861,-0.00879783414505766,-0.00804587160507971,-0.0181237414068468
5-May-15,0.00169986719787517,0.00105422679053834,0.00399201596806392,0.000137692007664722,0.000559191062102528,-0.00565770862800566
6-May-15,0.00269395980272591,0.00362008819851237,-0.0111184743391504,-0.00156541389675075,0.000626988440794571,-0.009103840682788
7-May-15,-0.00214726197653885,-0.00314795383001044,0.00506329113924061,-0.0021457930699564,0.010563801584111,0.00373241458512783
8-May-15,0.0149465739484396,0.0146052631578947,0.0181508371610609,0.0168977097555606,0.0116254474729156,0.0229548054919909
11-May-15,0.00910743007540777,0.00907794060433148,0.0157170923379174,0.0105100284609383,0.0144762425197542,0.0161481999300943
12-May-15,0.00648947401105398,0.00649016835882277,-0.00236406619385333,0.00607070108534349,0.00757419752234158,-0.00261419922949919
13-May-15,0.00351689032855144,0.00421375215475959,-0.00495476087893159,-0.00240329698477559,-0.000281857969080088,-0.00482825217271341
14-May-15,0.00142437004928949,0.00190730497806607,-0.000721656924298109,0.0030010825676711,0.000852042646035887,-0.000346548378153706
15-May-15,0.00251724208501315,0.00190367409099555,-0.00310536578320212,0.00249182254306402,-0.00392002725518508,0.00298134923386271
18-May-15,-0.00693055158616746,-0.00677686997276581,-0.000362213851057785,-0.002281235997766,-0.00319555621905748,-0.000483893266970928
19-May-15,-0.0107921433196633,-0.0111592909067721,0.00978331763171249,-0.00422810031867725,-0.00514426922724463,0.00608617470087844
20-May-15,0.00270149517367495,0.00315986328754764,0.00516721687957521,0.00748215893576155,0.00375539593005825,0.00350587750051549
21-May-15,0.00580292840637088,0.00707122653638461,0.0058546337284021,0.0067391999626602,0.00660242307906034,0.00472667488697075
22-May-15,-0.0103025869795907,-0.0105323630792799,-0.00220045428733681,-0.00824617128876195,-0.0110880450209044,-0.0038862753119246
26-May-15,-0.0064957371724804,-0.00754790013547516,0.00419719712598706,0.00569154624235226,0.00366487458735972,-0.000273785078713332
27-May-15,-0.00381395446306022,-0.00338013520540828,-0.00170019835647489,0.00228877191777748,-0.00214653059189308,-0.00143776530193071
28-May-15,-0.00275571916907716,-0.00260892251500131,-0.00610275333522562,0.00125956000775765,-0.00100685902478702,-0.00843332190606786
29-May-15,-0.00237309229746966,-0.00202720376667531,-0.00614022561759258,-0.00347285457276725,0.000787057125712647,-0.00407965703222239
1-Jun-15,-0.00345709815198547,-0.00353843129545906,0.002514367816092,0.000236626383841847,-0.00166742078544444,-0.000902589738248877
2-Jun-15,0.00793541337350545,0.00802262116130729,-0.0129702615549982,0.00470342097703567,0.00274371564753496,-0.00486448922863107
3-Jun-15,0.0000631519119241733,0.00013047165503293,-0.0119790910410919,0.000211285927148395,-0.00350280998104137,0.00111731843575422
4-Jun-15,0.00270483607851397,0.00221772878481513,0.00066132706297296,0.00512444056526489,0.00919963076604945,0.00125558035714287
5-Jun-15,-0.00777773112771868,-0.00807028961926454,0.00756351887208122,0.00117263325960155,0.000164607898430817,0.00564302633412289
8-Jun-15,0.0026340565528769,0.00216521225641367,-0.00670505065228489,-0.000307566662071413,0.00288855394567146,-0.00893661240041559
9-Jun-15,0.00271154251951894,0.00281524158701059,-0.000513610683102152,-0.00494556380106379,0.00100253791274596,-0.00286593037886201
10-Jun-15,0.0147626713806202,0.014624273682836,0.00932315372192037,0.000429401960655583,0.00561865316441189,0.0117770767613038
11-Jun-15,-0.00293446702613021,-0.00308860433691535,0.00312750018183138,0.00536574538787797,0.0000248448802086699,0.00498856786530858
12-Jun-15,0.00510623251557341,0.0048408958884658,0.00166763341067283,0.0016722172379293,0.00358770847174305,-0.00551533953809032
15-Jun-15,-0.0016865325718069,-0.00167009249743059,-0.000289540354686903,0.0000307416074108997,0.0000339305436002115,0.00769497400346628
16-Jun-15,0.00554490335285274,0.00546905160211038,0.0070233871551662,0.00506178873141097,0.00909400040057456,0.000963126031920795
17-Jun-15,0.00532879818594107,0.00531132015102065,0.00560828300258846,0.0118263532810057,0.00942570686940265,0.0039175257731959
18-Jun-15,0.010703630417175,0.0108847867600255,-0.00421850421850423,0.000632746015237029,-0.00678417911619645,-0.00130074621756693
19-Jun-15,0.000355037989064723,0.000188904980794639,0.00660587348316211,-0.00160006553868446,-0.000173503544759572,0.00411296956402523
22-Jun-15,-0.00409669830453476,-0.00409216821959201,-0.00998644696483345,-0.000441556576680006,-0.0079454682188401,-0.00935281267067179
23-Jun-15,-0.00598704842585425,-0.00568936089512619,0.0132574392967794,-0.000201635763719812,0.000741383536800214,0.0124732961201847
24-Jun-15,-0.000655576497582489,-0.000572191493419735,-0.000426651496835779,0.00297742147705143,0.00482033576060527,0.00081677103185398
25-Jun-15,0.000625256252562525,0.000254452926208623,-0.000569111474710046,-0.00481409774936197,0.000214041756841901,0.00340043525571281
26-Jun-15,0.000256092439126776,0.000317985245484574,0.00519609936650286,0.00225854331411028,0.00960283254487953,-0.00332113325199954
29-Jun-15,0.00103434856522536,0.000953652489033033,-0.000212434499362673,-0.00938366269084845,-0.00152930967348685,-0.00523631417885061
30-Jun-15,-0.00232232191269283,-0.00095274390243906,-0.000070826545789354,-0.00339640599246361,-0.00325880155458763,0.00567404976756903
1-Jul-15,-0.00597826086956531,-0.00610337592981121,-0.00325825187703636,-0.00131092174997412,-0.000134627004390373,0.00380667527700349
2-Jul-15,-0.00120696947501979,-0.0017910829655216,-0.00156338828880044,-0.000816824716179332,-0.00603598302925031,-0.00277646102796776
3-Jul-15,0.0000413137781449151,0,0.00049822064056934,-0.00292474851692809,0.00292161044751275,-0.00210512019557238
6-Jul-15,0.000485416838800267,-0.000192246074975948,0.00220530696450174,-0.000681501287280272,0.00360647986956268,0.00197346036066683
7-Jul-15,-0.0116030597392408,-0.0117292654787848,0.000780806360022628,-0.0152744717376025,-0.00515567008808057,-0.00475414289595212
8-Jul-15,-0.00443878137174015,-0.00428043323172705,-0.0159585786225973,-0.0137314817369966,-0.0032621638734477,-0.00477685273645429
9-Jul-15,0.00206667925557587,0.00221455090210372,0.00410840420931241,0.00444987062014623,-0.00143966200267503,-0.000411409764125023
10-Jul-15,0.00809263078549828,0.00786378111392734,-0.00366090015074302,0.0190786023417158,0.00453184831543853,-0.0010975442447524
13-Jul-15,0.0009865824782951,0.00116069125612589,0.0161383285302595,0.00760842025141317,0.00858349267185752,0.0127729707457768
14-Jul-15,0.0029464554348615,0.00283395594486665,0.00361599546228012,0.00259020053838608,0.00992308599083638,-0.000881475454298941
15-Jul-15,0.0028550444290428,0.0029543994861915,0.00657011656658431,0.00701736128275244,0.00486568841616946,0.00956905327451646
16-Jul-15,-0.00134093886350273,-0.00153688524590175,0.00322852330151596,-0.00073115619304801,-0.0031920667430919,0.000672223716052628
17-Jul-15,0.00247890349835266,0.00262955361723961,0.00755561774170975,0.00214439808963972,0.00696693400982801,0.00799408840521297
20-Jul-15,-0.00245216728314285,-0.00262265719951384,-0.00347174003610602,-0.000369964649542306,0.00458088980153775,0.000133288903698752
21-Jul-15,-0.00199341038432552,-0.00198819907644938,-0.00857023411371236,-0.00528156109566585,-0.00911878287974713,-0.00779636169787421
22-Jul-15,0.0044708463560533,0.00449842555105706,0.00850375992690983,0.00620214895743495,0.0103022913589723,0.0104096709200805
23-Jul-15,-0.00662490469616099,-0.00658946964365682,-0.0144947735191639,-0.00682971760048599,-0.00173357890476737,-0.00977068793619138
24-Jul-15,-0.00142094072499093,-0.00148119526017515,-0.00056569084995044,-0.00405757034930737,0.0080869699683305,-0.00214793932071425
27-Jul-15,0.00464280520991284,0.00470815865849731,-0.0074996462431017,-0.000165279000859767,0.00157228804237736,0.00396878783801965
28-Jul-15,0.0000206771775653978,0.00012838618564641,0.00613059595095519,0.0042718908331647,-0.00395258306118994,0.00797319932998326
29-Jul-15,0.00456956175628315,0.0044929396662387,0.00531387275046058,0.00595531102207664,-0.000796101440524585,0.00199415049189053
30-Jul-15,-0.00250079757947496,-0.00261980830670926,0.00704771301712595,0.00173126386908049,0.0111685906031974,0.00398036353986998
31-Jul-15,-0.000175391535810966,-0.000192196809532941,-0.0114073763034502,-0.00373067610259766,-0.0103853621647188,-0.00852385357473248
3-Aug-15,0.000670732336521978,0.000833012943739638,0.00764547642644763,0.00131786718608972,0.00682706731263633,0.00706431189603476
4-Aug-15,-0.00136118959721157,-0.00134451629425699,-0.000281017282562847,-0.00150570126163812,-0.00754622392799165,0.00456621004566204
5-Aug-15,0.000671196381735101,0.000512886267470132,0.00920590302178488,0.00923199486823991,0.0127930211938285,0.00948616600790512
6-Aug-15,-0.00660427007336932,-0.00660002563116748,-0.0107931202562495,-0.00898403100918242,-0.0166684428555364,-0.00672148264160792
7-Aug-15,-0.00220220844110654,-0.00206411662258924,-0.00436435309024355,-0.00526487564000642,0.000370346298722865,-0.000985480586032492
10-Aug-15,0.00483056582166469,0.00471850559110599,0.000919117647058722,0.00641586938435943,0.000921756641513565,0.00835196632908073
11-Aug-15,0.0199649809881992,0.00160833762223362,-0.00437945892491346,0.00426289524520039,0.0189854088519039,-0.00117393856388184
12-Aug-15,0.0141702049854743,0.0044318838717966,-0.0085846044696701,-0.00361355907788384,-0.00456137835681768,-0.00972902383284371
13-Aug-15,-0.00131208621708513,-0.00345312699833743,0.00207528266781174,0.00121387921927579,0.00183493045294437,0.00290122642753525
14-Aug-15,0.000310901614682568,0.00147587268993838,0.00292794401199742,0.000429576967248538,-0.0000454148680872245,0.00216962524654838
17-Aug-15,-0.0000601558035311836,-0.000512590504260852,0.00291939618342352,0.0000505167658959471,0.00526378959305338,0.00104966213999872
18-Aug-15,0.00331879480623663,0.00346176036925434,0.00717074902378417,0.00394577866114654,0.00462349218758809,0.00294907923192866
19-Aug-15,-0.000319788939300204,-0.000766626205839052,-0.0026786973072043,-0.00197155315774523,-0.00082565816878278,-0.00699163617354935
20-Aug-15,0.000129955815022945,0.00140655968288471,-0.0110969748374329,-0.00391128387134279,0.00256455879157001,-0.00651444364019216
21-Aug-15,0.000639699341309692,0.000446913107322941,-0.00986348366807236,-0.00902151570553545,0.00719491959429871,-0.00973638892568548
24-Aug-15,0.00657270429822891,0.00433950223356741,-0.0184075651483434,-0.0258443854258304,0.00176569205503238,-0.0145140793257976
25-Aug-15,-0.00128015560340979,-0.00260515948659295,0.011545815561112,0.00705220730557756,-0.00964798818189068,0.00984118365684808
26-Aug-15,-0.0102344992050874,-0.00993820475250051,-0.00966921119592866,-0.0164605096515908,-0.00658946332306068,-0.0122320048390349
27-Aug-15,-0.0116855737375766,-0.0108101151792034,0.00631331669358387,0.00239278513167601,-0.0197049501245869,0.00680410968224808
28-Aug-15,-0.00394124697803874,-0.00123593312951279,-0.00138605194047273,0.00108037971170838,-0.000913175729572598,-0.00310873825775491
1-Sep-15,-0.00555793509963482,-0.00188875862967313,-0.0054058002775952,-0.0109622280569738,0.000834945272327277,-0.000677920141007465
2-Sep-15,-0.0034354393773138,-0.00208809135399665,0.000220345207491713,0.000408714600744024,0.00250584416676481,0.00610542025642773
3-Sep-15,-0.00417790034781548,-0.00425031059962085,0.00778381553825831,-0.00358771180147745,-0.00186375917145662,0.0029667588159935
4-Sep-15,-0.0035444136733766,-0.00354609929078004,-0.00524628388225014,-0.0127416980777714,0.00345047282496271,-0.00531092436974791
7-Sep-15,0.0076325586701097,0.00612890470541707,0.00190448285965422,0.00756406895811844,0.0126898635195872,0.00689375506893754
8-Sep-15,0.00623681366747295,0.00602606929979701,0.00438660622898085,0.0095665995595961,0.000268655756602435,0.00939723452812459
9-Sep-15,0.0023319798304199,0.00058597564945628,0.00211093317804639,0.0106116470968156,-0.00867979738418722,-0.000731480250033316
10-Sep-15,0.00400004081674313,0.00396928682977615,-0.000581099731241472,0.00289039885137168,0.00437990061976031,0.00212950023291415
11-Sep-15,-0.00229695805510673,-0.00174995139023911,-0.00755868885820188,-0.00365019101146495,-0.00474527361406628,-0.00166013679527189
14-Sep-15,-0.00235318086894509,-0.00123360602519154,-0.00161113145367996,-0.00545739095043233,-0.00136870223250603,-0.00718371690834119
15-Sep-15,-0.00135805746727398,-0.00169017746863416,-0.00073351426685241,-0.00119089893382066,-0.00426041160655884,0.00154093528071819
16-Sep-15,0.0105009151235673,0.0103535846845087,0.00844160610731839,0.013212518914513,0.00397719861633767,0.00535152853033648
17-Sep-15,-0.000516048083538954,0.000257798401649881,-0.000800698791672644,0.00366136174842452,-0.00568969505211615,0.00166345066205348
18-Sep-15,0.003917916114075,0.00418814432989687,-0.00145698258905806,-0.00378550476239197,0.00395546876706363,-0.00551348478809617
21-Sep-15,-0.00572788511959976,-0.00648059031119666,0.00911942802947396,-0.00167605984170248,0.00581696703784772,0.00581123505443853
22-Sep-15,-0.00789078664448861,-0.00904159132007234,-0.00368710237131281,-0.013070886732557,-0.00210135985224831,-0.00790277593305885
23-Sep-15,-0.00642008628268837,-0.00775547445255476,-0.00856251360568902,-0.00370464886466058,-0.00265084704132971,-0.00194122765914713
24-Sep-15,0.0035909044140344,0.00387520525451561,-0.00936836712288673,-0.0062869328694432,0.00715476458959339,-0.00751173708920194
25-Sep-15,-0.00844790289012598,-0.00719706883014911,0.00347247875877366,0.00536914665667797,-0.0129167219556304,0.00182457088795778
28-Sep-15,-0.000754795016285039,0.0000659022011335106,-0.0027978206449713,-0.0075497594059693,0.00407191452095362,-0.00195615514333889
29-Sep-15,-0.00344570683553722,-0.00243822075782539,-0.00369167158889554,-0.00210571908025524,-0.00278864990331258,-0.0047310083806435
30-Sep-15,-0.000425713069391345,0.000594530321046308,0.00526159774714696,-0.000656568438446744,-0.00675634668772354,0.00482140431889183
1-Oct-15,0.000581709394606843,0.000528157390902577,-0.00287504607445633,-0.000724794246621945,-0.00655611243918432,-0.00148678786240453
2-Oct-15,0.00296914579959294,0.00296931705707684,-0.00325299423332837,-0.000468286419197295,0.00325882520068533,-0.00250423011844334
5-Oct-15,-0.00138701997722792,-0.00138157894736841,0.0040795134253077,0.00749719669077069,-0.0165690601589905,0.00386755326367217
6-Oct-15,0.00217670716032993,0.00217405626194089,-0.00221614833419509,0.0012575791601168,0.00522282762482987,-0.00452855694491377
7-Oct-15,0.00664005130008477,0.0066394951354194,0.00910638927963277,0.00538285560489829,-0.00181906527483059,0.00991309071156976
8-Oct-15,-0.00164392569455861,-0.0011754718213283,-0.00484225972120318,-0.00258996031266697,0.00275362925676616,-0.00564743848325935
9-Oct-15,-0.000401366705088074,0.000849950964367347,-0.00619286346210555,0.00477495573087432,-0.0124266824213584,-0.00412440838404327
12-Oct-15,-0.00150315559719545,0.00228638620329243,0.000741839762611194,-0.000879546154184474,0.00183053058989345,0.000882612533097873
13-Oct-15,-0.00450594434076069,-0.00775597992569903,-0.00770941438102295,-0.0084173849157637,-0.00297173642257809,-0.00841134174467506
14-Oct-15,0.0146458682907629,0.0139253809774042,0.00836695054534596,0.00876504110976361,0.00868917075648629,0.00588315775071825
15-Oct-15,0.00143936300530838,0.00149002332210415,0.0059268039709585,-0.00455685557408064,-0.0148953282406245,-0.000612078346028224
16-Oct-15,0.00017329079214275,-0.000840934083705336,-0.0000736485491235742,0.00480692878836248,0.00462763072905686,-0.000272201429057473
19-Oct-15,0.00327157096557205,0.00220121714359709,0.00817559107313848,0.0045552729443293,0.00143836658492382,0.00857667959975491
20-Oct-15,-0.00303741403305596,-0.00129198966408269,-0.00416423144360026,0.00238598578032486,-0.000460456212714256,-0.00438685293919144
21-Oct-15,0.0000509476258406981,-0.0000646830530400964,-0.00124715721517133,0.000269153160014564,0.00823650014806993,0.0024403470715834
22-Oct-15,-0.00169137500636817,-0.00310498738598883,0.0142500367268988,0.000218931420541287,-0.00822389311817667,0.0124425209629431
23-Oct-15,-0.00522560956939749,-0.00382843423528649,0.00760428736964075,0.00262714112271064,-0.0059466531891663,0.00106866150146929
26-Oct-15,0.0010362481660459,0.000586242834809877,-0.000862502695320988,-0.00164377727866408,-0.000453198174421592,0.00593808380037372
27-Oct-15,-0.00318752049852414,-0.00318989649111394,-0.00330911445219764,-0.00805575962306994,0.00197569678041336,0.000132652384426595
28-Oct-15,0.00164512580071357,0.000522466039707507,-0.00057740887766143,0.00301836265635465,-0.00270188907964691,0.000928443530738158
29-Oct-15,-0.00226859788332632,-0.00169712793733677,0.00772730555354946,0.00302173025725307,0.00796813644934179,0.00490293513549318
30-Oct-15,0.00383760648586363,0.00974238263371251,0.00236491328651289,0.00615856067458661,0.00784302217124081,0.00382409177820269
2-Nov-15,0.00204983140136719,-0.000971313863886587,-0.000500464717237538,-0.00146812789287436,-0.00301169395467999,-0.00308702791461407
3-Nov-15,-0.0021070073336129,-0.00187969924812024,0.00586552217453504,0.0022567312475356,-0.00758255141551348,0.0055343259981552
4-Nov-15,-0.000973729795106667,-0.000974089226573191,0.00739581851799188,0.00265363450378754,0.00314730395608703,0.00111387760450795
5-Nov-15,-0.00711002585463949,-0.00871034841393661,-0.00917690244246797,-0.0089544308155156,-0.00573210081680793,-0.004581451665685
