Date,GBP-CNY,GBP-USD,GBP-EUR,GBP-JPY,GBP-KRW,GBP-CHF
9-Dec-20,8.7623,1.3396,1.1088,139.5997,1456.0983,1.1924
8-Dec-20,8.7257,1.3361,1.103,139.1147,1450.724,1.1875
7-Dec-20,8.6927,1.3313,1.0972,138.5218,1442.6832,1.1834
4-Dec-20,8.798,1.3473,1.1098,140.4021,1461.3287,1.2004
3-Dec-20,8.8295,1.3497,1.11,140.0584,1473.7442,1.2019
2-Dec-20,8.7448,1.3326,1.1032,139.3766,1469.2648,1.1949
1-Dec-20,8.7808,1.3364,1.1104,139.6404,1480.6777,1.2042
30-Nov-20,8.7809,1.3353,1.116,139.2718,1478.9449,1.2086
27-Nov-20,8.7721,1.3344,1.1171,138.8043,1473.9782,1.2076
26-Nov-20,8.7633,1.333,1.1198,139.0052,1475.6443,1.209
25-Nov-20,8.7967,1.3379,1.1241,139.6901,1481.5169,1.2171
24-Nov-20,8.8009,1.3355,1.1247,139.7868,1484.4817,1.2178
23-Nov-20,8.7541,1.3294,1.125,138.8957,1482.5136,1.2147
20-Nov-20,8.7167,1.3286,1.1207,137.922,1481.7344,1.2109
19-Nov-20,8.7013,1.3226,1.1171,137.4181,1473.912,1.2066
18-Nov-20,8.7245,1.3302,1.1201,137.9151,1470.6824,1.2099
17-Nov-20,8.6927,1.326,1.1165,138.1957,1465.6344,1.2075
16-Nov-20,8.6738,1.3176,1.1132,137.8341,1458.2011,1.2024
13-Nov-20,8.6901,1.3159,1.1133,137.6958,1460.195,1.2022
12-Nov-20,8.6801,1.3129,1.1117,138.0252,1460.5816,1.2
11-Nov-20,8.7497,1.3197,1.1224,139.3867,1470.7661,1.2119
10-Nov-20,8.7643,1.325,1.1208,139.39,1480.5948,1.21
9-Nov-20,8.7158,1.315,1.1118,138.5879,1471.4193,1.198
6-Nov-20,8.6961,1.316,1.1079,135.9428,1475.5189,1.1835
5-Nov-20,8.598,1.3022,1.1088,134.973,1463.777,1.1797
4-Nov-20,8.6384,1.2994,1.1095,135.7353,1469.5369,1.1851
3-Nov-20,8.7261,1.3071,1.114,136.6704,1479.0294,1.1929
2-Nov-20,8.6326,1.2904,1.1092,135.2339,1464.2943,1.1867
30-Oct-20,8.6546,1.2933,1.1104,135.2274,1469.0013,1.1854
29-Oct-20,8.6644,1.2905,1.1068,135.0508,1463.2592,1.183
28-Oct-20,8.7422,1.2994,1.1058,135.6054,1473.9874,1.1819
27-Oct-20,8.76,1.3066,1.1043,136.4678,1474.1845,1.1842
26-Oct-20,8.7389,1.302,1.1019,136.5407,1475.4003,1.1814
23-Oct-20,8.7187,1.3047,1.1022,136.7456,1474.8133,1.1823
22-Oct-20,8.7544,1.3095,1.1072,137.2618,1487.0486,1.1878
21-Oct-20,8.7512,1.3163,1.1085,137.4283,1490.2293,1.189
20-Oct-20,8.6527,1.2962,1.0955,136.8528,1476.145,1.1753
19-Oct-20,8.6854,1.2997,1.1031,137.0924,1481.7685,1.1822
16-Oct-20,8.6605,1.293,1.1033,136.2822,1475.7203,1.1826
15-Oct-20,8.6807,1.2906,1.1031,135.8744,1480.9958,1.1795
14-Oct-20,8.7553,1.3041,1.1091,137.074,1494.6812,1.1896
13-Oct-20,8.7626,1.2987,1.1057,137.0518,1492.7582,1.1869
12-Oct-20,8.8149,1.307,1.1064,137.5879,1501.8606,1.1879
9-Oct-20,8.6968,1.2994,1.0999,137.3206,1485.3701,1.1847
8-Oct-20,8.7779,1.2928,1.1004,137.0627,1490.4109,1.1865
7-Oct-20,8.7554,1.2895,1.0964,136.7386,1492.8735,1.1827
6-Oct-20,8.8016,1.2963,1.0997,136.8763,1506.1126,1.1852
5-Oct-20,8.8091,1.2974,1.1003,137.0573,1501.3772,1.1873
2-Oct-20,8.7806,1.2932,1.1039,136.2516,1507.4509,1.1896
1-Oct-20,8.7385,1.287,1.0964,135.9716,1498.2739,1.1831
30-Sep-20,8.7702,1.2924,1.1023,136.387,1506.0596,1.1872
29-Sep-20,8.7504,1.2842,1.0947,135.7271,1501.0564,1.1833
28-Sep-20,8.7466,1.2842,1.1029,135.65,1501.8013,1.191
25-Sep-20,8.6723,1.2705,1.0935,134.241,1495.3404,1.1804
24-Sep-20,8.6838,1.2714,1.0923,134.1073,1490.9835,1.1797
23-Sep-20,8.6933,1.2765,1.0938,134.4091,1491.1754,1.1778
22-Sep-20,8.6229,1.2721,1.0868,133.5705,1480.2982,1.1697
21-Sep-20,8.705,1.2795,1.0896,133.7461,1492.396,1.1719
18-Sep-20,8.7753,1.2962,1.0928,135.2455,1506.5733,1.1792
17-Sep-20,8.7592,1.2952,1.0954,135.7111,1519.2307,1.1782
16-Sep-20,8.7828,1.3006,1.098,136.3809,1524.6869,1.1803
15-Sep-20,8.7175,1.2854,1.0846,135.5711,1516.862,1.1673
14-Sep-20,8.7771,1.2883,1.0852,136.1347,1521.8623,1.1681
11-Sep-20,8.7339,1.2782,1.0805,135.7448,1517.3768,1.1627
10-Sep-20,8.7907,1.2867,1.0837,136.6089,1526.9398,1.1678
9-Sep-20,8.8773,1.2996,1.1006,138.0695,1540.2209,1.1874
8-Sep-20,8.9136,1.3023,1.1044,137.9526,1548.4412,1.1946
7-Sep-20,9.0003,1.3177,1.1142,140.0583,1565.4276,1.2058
4-Sep-20,9.0308,1.3199,1.1197,140.3846,1572.0801,1.2089
3-Sep-20,9.0775,1.3271,1.1215,140.9513,1579.6206,1.207
2-Sep-20,9.0969,1.3303,1.1236,141.2113,1582.3519,1.2114
1-Sep-20,9.1829,1.345,1.1248,142.5297,1594.6589,1.221
28-Aug-20,9.1524,1.333,1.1205,140.3916,1576.0592,1.2054
27-Aug-20,9.0932,1.3189,1.1188,140.3969,1566.1014,1.1999
26-Aug-20,9.0854,1.3193,1.1163,140.0173,1564.1819,1.1985
25-Aug-20,9.0666,1.3118,1.1095,139.7592,1558.1232,1.1931
24-Aug-20,9.0425,1.3071,1.1064,138.3827,1553.8086,1.1901
21-Aug-20,9.0392,1.3073,1.1098,138.5215,1558.3212,1.193
20-Aug-20,9.0884,1.3144,1.1099,139.2475,1561.3298,1.1954
19-Aug-20,9.123,1.3182,1.1081,139.3733,1554.4873,1.2
18-Aug-20,9.1523,1.3223,1.1093,139.4498,1566.3305,1.1952
17-Aug-20,9.08,1.3099,1.1038,138.8494,1551.629,1.1869
14-Aug-20,9.1108,1.311,1.1083,139.5559,1555.6129,1.1922
13-Aug-20,9.0932,1.3096,1.1061,139.97,1550.6973,1.1913
12-Aug-20,9.0582,1.3058,1.1061,139.577,1545.5971,1.1888
11-Aug-20,9.0834,1.3087,1.1124,139.3111,1549.8607,1.1988
10-Aug-20,9.1085,1.3089,1.1124,138.4554,1552.7481,1.1971
7-Aug-20,9.0872,1.3051,1.1071,138.1709,1551.9205,1.1916
6-Aug-20,9.1357,1.3143,1.1091,138.6849,1558.1684,1.1971
5-Aug-20,9.1173,1.3143,1.1059,138.7375,1558.4575,1.1917
4-Aug-20,9.1161,1.3079,1.1106,138.6505,1562.3389,1.1971
3-Aug-20,9.0999,1.3032,1.1104,138.2956,1557.1285,1.2009
31-Jul-20,9.1546,1.3126,1.1096,138.7156,1565.5905,1.1949
30-Jul-20,9.1423,1.3046,1.1063,137.0104,1560.5092,1.1896
29-Jul-20,9.0781,1.2966,1.1011,136.2727,1547.7968,1.1856
28-Jul-20,9.0619,1.2947,1.1038,135.9047,1552.6819,1.1874
27-Jul-20,9.0201,1.2895,1.0951,135.578,1542.1517,1.1866
24-Jul-20,8.9682,1.2789,1.1,135.3716,1538.6766,1.1804
23-Jul-20,8.9254,1.2746,1.0992,136.3695,1529.3925,1.1799
22-Jul-20,8.906,1.2732,1.0982,136.4616,1523.0082,1.1831
21-Jul-20,8.901,1.2749,1.1097,136.2868,1523.7732,1.1934
20-Jul-20,8.8293,1.2647,1.1055,135.5505,1520.5615,1.1883
17-Jul-20,8.7643,1.2536,1.0974,134.3116,1510.5528,1.1781
16-Jul-20,8.8027,1.2597,1.102,134.9517,1515.7466,1.1887
15-Jul-20,8.8193,1.2623,1.1055,134.8641,1516.5525,1.1914
14-Jul-20,8.7854,1.253,1.0993,134.3843,1511.1243,1.1764
13-Jul-20,8.828,1.2619,1.1101,135.3766,1514.7406,1.188
10-Jul-20,8.8601,1.2662,1.1187,135.1795,1519.9845,1.1895
9-Jul-20,8.8198,1.2615,1.117,135.3463,1509.7128,1.1857
8-Jul-20,8.8172,1.2596,1.1118,135.4196,1503.9624,1.1816
7-Jul-20,8.8147,1.2575,1.1143,135.2441,1502.6999,1.1841
6-Jul-20,8.7762,1.2509,1.1052,134.4217,1491.1479,1.1756
3-Jul-20,8.8093,1.2468,1.1092,134.0684,1495.3496,1.1784
2-Jul-20,8.8091,1.2466,1.1102,134.1716,1495.6333,1.179
1-Jul-20,8.8071,1.2458,1.1063,133.9609,1496.6481,1.1775
30-Jun-20,8.7276,1.2359,1.1002,133.3907,1482.2087,1.1711
29-Jun-20,8.685,1.2268,1.0908,132.1632,1473.8162,1.1653
26-Jun-20,8.7189,1.232,1.0997,132.2429,1482.5518,1.1695
25-Jun-20,8.7797,1.2406,1.1063,132.9923,1492.2681,1.1772
24-Jun-20,8.8109,1.245,1.1042,133.1279,1500.9284,1.1796
23-Jun-20,8.8375,1.252,1.105,133.0375,1510.8072,1.1808
22-Jun-20,8.798,1.2448,1.1063,133.0442,1507.8325,1.1799
19-Jun-20,8.7417,1.2361,1.1056,132.2256,1493.4498,1.1766
18-Jun-20,8.8027,1.242,1.1069,132.5959,1504.298,1.1809
17-Jun-20,8.8869,1.2545,1.1178,134.5577,1522.8564,1.1944
16-Jun-20,8.9153,1.2583,1.1177,135.0533,1527.161,1.1964
15-Jun-20,8.9027,1.2559,1.1145,134.9213,1522.2889,1.193
12-Jun-20,8.875,1.2539,1.115,134.5811,1510.8367,1.1931
11-Jun-20,8.9324,1.2645,1.111,134.8716,1516.439,1.1875
10-Jun-20,9.0018,1.2755,1.1237,136.8229,1519.7391,1.2061
9-Jun-20,9.0036,1.2722,1.1205,137.0414,1522.798,1.2073
8-Jun-20,8.976,1.2698,1.1237,137.913,1522.795,1.2141
5-Jun-20,9.0177,1.2725,1.1248,139.6314,1534.1833,1.2248
4-Jun-20,8.9604,1.2607,1.1112,137.4163,1532.3682,1.2065
3-Jun-20,8.9716,1.2597,1.1229,137.0932,1532.7904,1.212
2-Jun-20,8.9166,1.2557,1.1229,136.3439,1527.8855,1.2064
1-Jun-20,8.8917,1.2481,1.1207,134.2456,1528.3234,1.1988
29-May-20,8.8199,1.2368,1.1118,133.1539,1528.6848,1.1878
28-May-20,8.8045,1.2323,1.1146,132.6201,1522.9934,1.1897
27-May-20,8.7573,1.2217,1.1131,131.6993,1511.866,1.1848
26-May-20,8.8187,1.2363,1.1252,133.0135,1522.1078,1.1962
22-May-20,8.6881,1.219,1.1194,131.0303,1514.5222,1.1856
21-May-20,8.6821,1.2212,1.1164,131.682,1505.8251,1.1859
20-May-20,8.7058,1.227,1.1162,131.8289,1503.6026,1.1831
19-May-20,8.6944,1.2251,1.119,132.2495,1499.0262,1.1902
18-May-20,8.6651,1.2192,1.123,130.9665,1495.3,1.1821
15-May-20,8.611,1.2126,1.1208,130.0999,1494.5901,1.1794
14-May-20,8.6546,1.2199,1.1283,130.5903,1501.8189,1.1855
13-May-20,8.6686,1.2226,1.128,130.9649,1496.6336,1.1867
12-May-20,8.7309,1.233,1.1338,132.2393,1507.9097,1.1922
11-May-20,8.7653,1.2358,1.1416,132.8732,1512.3967,1.2008
7-May-20,8.7077,1.2287,1.14,130.9303,1503.0564,1.2013
6-May-20,8.7816,1.2362,1.1449,131.099,1517.9671,1.2055
5-May-20,8.7928,1.2454,1.1488,132.7721,1519.8986,1.2108
4-May-20,8.7695,1.2421,1.1378,132.8426,1522.8394,1.1981
1-May-20,8.8584,1.2547,1.1399,134.0898,1534.4856,1.2044
30-Apr-20,8.9023,1.2613,1.1515,134.8708,1525.0126,1.2166
29-Apr-20,8.799,1.2436,1.1459,132.5802,1509.6496,1.2108
28-Apr-20,8.8017,1.2436,1.1476,132.9906,1518.4356,1.2121
27-Apr-20,8.7878,1.2409,1.1447,133.0245,1518.7747,1.2104
24-Apr-20,8.7328,1.2338,1.1409,132.5595,1522.83,1.2014
23-Apr-20,8.7545,1.2386,1.1438,133.2981,1524.1716,1.2042
22-Apr-20,8.7281,1.2329,1.1385,132.9189,1522.2801,1.1974
21-Apr-20,8.703,1.2273,1.1302,132.1188,1513.7764,1.189
20-Apr-20,8.8205,1.2473,1.1463,134.2718,1517.8768,1.2054
17-Apr-20,8.8451,1.2504,1.1483,134.443,1522.4933,1.2079
16-Apr-20,8.8087,1.2451,1.1473,133.8981,1527.0218,1.206
15-Apr-20,8.8302,1.2498,1.1463,134.241,1529.4428,1.2066
14-Apr-20,8.8723,1.2594,1.148,135.0329,1528.1434,1.2098
9-Apr-20,8.7692,1.247,1.1401,135.3369,1508.9698,1.2045
8-Apr-20,8.7461,1.2379,1.1396,134.6092,1508.0407,1.2021
7-Apr-20,8.6701,1.2304,1.1306,134.0767,1492.4383,1.1952
6-Apr-20,8.6898,1.2255,1.1364,133.7266,1504.2522,1.1992
3-Apr-20,8.689,1.2258,1.1352,133.0116,1517.8469,1.1987
2-Apr-20,8.7727,1.2377,1.1392,133.6345,1521.3561,1.2035
1-Apr-20,8.8157,1.2424,1.1374,133.1729,1530.0405,1.203
31-Mar-20,8.7832,1.2403,1.1306,133.8656,1512.1738,1.1996
30-Mar-20,8.8083,1.2416,1.1258,134.1797,1520.6993,1.1917
27-Mar-20,8.7677,1.2359,1.1176,133.6749,1510.1339,1.1813
26-Mar-20,8.5805,1.2135,1.1009,132.8783,1476.9994,1.1709
25-Mar-20,8.362,1.1761,1.0859,131.0646,1450.1313,1.151
24-Mar-20,8.3122,1.1772,1.0915,131.1519,1457.0087,1.1553
23-Mar-20,8.1478,1.1492,1.0681,127.9864,1462.9316,1.1291
20-Mar-20,8.3302,1.1741,1.0991,130.6773,1468.9165,1.1586
19-Mar-20,8.2839,1.1658,1.0896,128.3429,1458.6373,1.148
18-Mar-20,8.2881,1.1763,1.0858,127.558,1482.8673,1.1449
17-Mar-20,8.4182,1.2016,1.0953,129.0879,1491.522,1.1594
16-Mar-20,8.5832,1.2277,1.1024,129.7556,1507.4437,1.1625
13-Mar-20,8.6887,1.2406,1.1207,132.9179,1503.7933,1.1834
12-Mar-20,8.8134,1.254,1.1317,132.5478,1519.1834,1.1963
11-Mar-20,8.9687,1.2887,1.1424,135.0944,1531.2269,1.2091
10-Mar-20,8.9941,1.2932,1.1402,134.1048,1540.6732,1.2066
9-Mar-20,9.1046,1.311,1.1479,134.4037,1572.2298,1.2184
6-Mar-20,9.0288,1.3029,1.152,137.2866,1549.1872,1.2217
5-Mar-20,8.9635,1.2922,1.155,137.8777,1536.0123,1.2285
4-Mar-20,8.8778,1.2821,1.1511,137.5437,1518.9295,1.2252
3-Mar-20,8.9193,1.2819,1.1465,137.8683,1522.1922,1.225
2-Mar-20,8.872,1.2748,1.1454,137.5764,1520.2118,1.2234
28-Feb-20,8.9312,1.2776,1.163,137.9169,1544.9761,1.2371
27-Feb-20,9.0157,1.2873,1.172,141.603,1559.9437,1.2491
26-Feb-20,9.0695,1.2917,1.1888,142.8233,1568.1884,1.2625
25-Feb-20,9.1279,1.3016,1.1979,143.3322,1582.8107,1.271
24-Feb-20,9.0838,1.2924,1.1905,143.0299,1575.1706,1.2637
21-Feb-20,9.1065,1.2962,1.1942,144.7855,1567.4623,1.2679
20-Feb-20,9.0457,1.2881,1.1924,144.396,1554.0411,1.2657
19-Feb-20,9.0625,1.2951,1.2001,143.6913,1542.4835,1.2736
18-Feb-20,9.1193,1.3037,1.2046,143.1593,1552.12,1.2797
17-Feb-20,9.079,1.3006,1.2009,142.975,1540.2486,1.2768
14-Feb-20,9.0928,1.3016,1.2001,142.8766,1540.808,1.2775
13-Feb-20,9.107,1.3055,1.2036,143.357,1543.9757,1.2774
12-Feb-20,9.0446,1.2975,1.1909,142.751,1530.4402,1.2671
11-Feb-20,9.0162,1.2945,1.186,142.2914,1529.7107,1.2651
10-Feb-20,9.0228,1.2923,1.183,141.8041,1536.4413,1.2628
7-Feb-20,9.0577,1.2939,1.1804,142.0185,1545.3307,1.2635
6-Feb-20,9.0107,1.2929,1.1779,142.1802,1530.9488,1.2604
5-Feb-20,9.0524,1.2984,1.1801,142.5124,1537.5523,1.2635
4-Feb-20,9.1148,1.3025,1.18,142.4154,1543.5407,1.2634
3-Feb-20,9.1362,1.3013,1.177,141.4773,1551.0455,1.2572
31-Jan-20,9.1415,1.3179,1.1897,142.8801,1578.5806,1.2709
30-Jan-20,9.0867,1.31,1.187,142.3839,1561.8344,1.2685
29-Jan-20,9.0173,1.3,1.182,141.908,1532.96,1.2678
28-Jan-20,9.0055,1.2983,1.1803,141.6835,1530.9684,1.264
27-Jan-20,9.0562,1.3056,1.1855,142.206,1537.5007,1.2662
24-Jan-20,9.0638,1.3067,1.1852,142.9922,1527.284,1.2685
23-Jan-20,9.0992,1.3118,1.1876,143.4519,1533.5991,1.2718
22-Jan-20,9.0725,1.3141,1.1864,144.4459,1531.4324,1.2748
21-Jan-20,9.0164,1.3058,1.1766,143.5205,1524.3909,1.2636
20-Jan-20,8.9249,1.2998,1.1726,143.186,1508.093,1.26
17-Jan-20,8.9365,1.3029,1.1743,143.5144,1512.1197,1.2612
16-Jan-20,8.986,1.3067,1.1729,143.8807,1515.6544,1.2602
15-Jan-20,8.9727,1.3023,1.1677,143.24,1507.829,1.2567
14-Jan-20,8.9557,1.301,1.1698,143.162,1504.9708,1.2598
13-Jan-20,8.9456,1.2979,1.1658,142.6781,1501.7352,1.2601
10-Jan-20,9.036,1.3062,1.1754,143.1073,1513.3111,1.2713
9-Jan-20,9.0441,1.3049,1.1754,142.9518,1512.0268,1.2698
8-Jan-20,9.0969,1.3099,1.1781,142.2944,1529.1511,1.2711
7-Jan-20,9.1123,1.3122,1.1778,142.518,1532.0263,1.2755
6-Jan-20,9.1783,1.3159,1.1761,142.5514,1537.3133,1.2748
3-Jan-20,9.1045,1.3072,1.171,141.2037,1523.3717,1.269
2-Jan-20,9.1851,1.3189,1.1775,142.7973,1527.6291,1.2783
31-Dec-19,9.1926,1.321,1.1765,143.421,1525.253,1.277
30-Dec-19,9.1627,1.3115,1.1709,142.9535,1517.1563,1.2711
27-Dec-19,9.1598,1.3094,1.1729,143.4971,1520.0956,1.2778
24-Dec-19,9.0714,1.2948,1.1692,141.6641,1504.1174,1.2715
23-Dec-19,9.0642,1.2926,1.1659,141.3846,1504.483,1.2695
20-Dec-19,9.1425,1.3049,1.1771,142.8213,1513.2534,1.281
19-Dec-19,9.1329,1.3029,1.1722,142.42,1517.9697,1.2749
18-Dec-19,9.1511,1.3073,1.175,143.2539,1524.5471,1.2823
17-Dec-19,9.193,1.3139,1.1781,143.8983,1528.0526,1.2879
16-Dec-19,9.3233,1.3334,1.1973,146.1806,1558.0646,1.3121
13-Dec-19,9.3198,1.3343,1.1981,145.8123,1570.818,1.3116
12-Dec-19,9.1582,1.3119,1.1801,143.3513,1542.8469,1.2945
11-Dec-19,9.2745,1.3177,1.1887,143.2472,1572.2533,1.2998
10-Dec-19,9.2629,1.3171,1.1878,143.1819,1569.6276,1.2988
9-Dec-19,9.2597,1.3155,1.1885,142.8633,1566.333,1.3002
6-Dec-19,9.2191,1.3105,1.1861,142.412,1558.2828,1.2988
5-Dec-19,9.267,1.3155,1.1859,143.0738,1565.4713,1.3001
4-Dec-19,9.239,1.3107,1.1822,142.6304,1561.0568,1.2963
3-Dec-19,9.1742,1.2993,1.1724,141.039,1548.7656,1.2818
2-Dec-19,9.0945,1.2922,1.1672,141.0178,1532.6655,1.282
29-Nov-19,9.095,1.2936,1.173,141.6492,1527.8322,1.2928
28-Nov-19,9.0769,1.2903,1.1724,141.3395,1521.4185,1.2888
27-Nov-19,9.0486,1.2875,1.1706,140.8396,1515.9669,1.2863
26-Nov-19,9.0276,1.2838,1.1658,140.0497,1509.736,1.282
25-Nov-19,9.0799,1.2907,1.1721,140.6089,1516.0046,1.2871
22-Nov-19,9.0337,1.2834,1.1632,139.4286,1514.0655,1.278
21-Nov-19,9.0843,1.2925,1.1669,140.2621,1519.8378,1.2811
20-Nov-19,9.0821,1.2911,1.1667,140.2651,1510.2513,1.2812
19-Nov-19,9.0864,1.2932,1.1671,140.2993,1511.2852,1.28
18-Nov-19,9.1081,1.2966,1.1701,140.7589,1513.4175,1.2805
15-Nov-19,9.0369,1.2896,1.1673,140.3601,1500.7462,1.2776
14-Nov-19,9.025,1.2857,1.1686,139.6013,1505.9276,1.2708
13-Nov-19,9.0159,1.2839,1.166,139.5856,1504.0311,1.2703
12-Nov-19,8.9958,1.2839,1.1659,140.1377,1495.7563,1.2765
11-Nov-19,9.023,1.2872,1.1666,140.4335,1500.7079,1.2802
8-Nov-19,8.9485,1.2792,1.1609,139.6247,1482.1579,1.2751
7-Nov-19,8.9454,1.2822,1.1608,140.1829,1481.1974,1.2755
6-Nov-19,9.0077,1.2874,1.1625,140.3523,1492.161,1.2779
5-Nov-19,9.0168,1.2866,1.1619,140.4453,1489.2266,1.2763
4-Nov-19,9.0729,1.2906,1.158,140.1204,1499.9353,1.2738
1-Nov-19,9.1105,1.2947,1.1592,140.0218,1507.8594,1.2761
31-Oct-19,9.1063,1.2939,1.1598,139.8577,1512.8861,1.2768
30-Oct-19,9.0793,1.2871,1.1572,140.1394,1503.7061,1.2754
29-Oct-19,9.1173,1.2904,1.1607,140.4471,1506.1936,1.2823
28-Oct-19,9.0867,1.2858,1.1591,140.1908,1503.5631,1.2807
25-Oct-19,9.0671,1.2832,1.1571,139.317,1506.7719,1.2746
24-Oct-19,9.0814,1.2848,1.1571,139.4201,1508.0854,1.2747
23-Oct-19,9.1041,1.2882,1.159,139.9114,1510.0667,1.2756
22-Oct-19,9.1358,1.2908,1.1596,140.1292,1514.4956,1.2761
21-Oct-19,9.1826,1.2983,1.1648,140.9305,1522.0231,1.2808
18-Oct-19,9.1331,1.2899,1.158,139.9799,1521.2307,1.2727
17-Oct-19,9.0867,1.2842,1.1552,139.5155,1514.1232,1.2681
16-Oct-19,9.0869,1.2804,1.1585,139.3459,1521.4865,1.2763
15-Oct-19,9.046,1.2777,1.1579,139.0138,1513.6273,1.2762
14-Oct-19,8.893,1.2586,1.1416,136.47,1490.195,1.2539
11-Oct-19,8.9945,1.2683,1.1491,137.6993,1496.0613,1.2661
10-Oct-19,8.7359,1.2282,1.1159,132.5719,1463.3143,1.224
9-Oct-19,8.713,1.2218,1.1126,131.2091,1464.1318,1.2161
8-Oct-19,8.7219,1.2214,1.1148,130.8119,1463.1151,1.213
7-Oct-19,8.8067,1.2321,1.1206,131.7608,1474.1091,1.2242
4-Oct-19,8.7874,1.2294,1.1198,131.3983,1468.7519,1.2235
3-Oct-19,8.8682,1.2407,1.1292,132.3579,1491.1229,1.2366
2-Oct-19,8.7945,1.2304,1.124,132.0711,1484.3176,1.2287
1-Oct-19,8.7366,1.2223,1.1197,131.8495,1470.7936,1.2179
30-Sep-19,8.8004,1.232,1.1302,133.1546,1477.131,1.2288
27-Sep-19,8.7638,1.2309,1.1244,133.1465,1475.2213,1.2208
26-Sep-19,8.7935,1.2334,1.1274,132.8002,1482.4111,1.2243
25-Sep-19,8.8249,1.2379,1.1295,133.3466,1486.3465,1.2242
24-Sep-19,8.8767,1.2479,1.1347,134.0494,1492.4385,1.2328
23-Sep-19,8.8437,1.243,1.1305,133.4485,1486.802,1.2299
20-Sep-19,8.8638,1.2501,1.1352,134.8608,1486.1314,1.2408
19-Sep-19,8.8589,1.2488,1.1295,134.9204,1489.6685,1.2399
18-Sep-19,8.8442,1.2484,1.1288,135.1143,1486.7196,1.2425
17-Sep-19,8.8521,1.2482,1.1298,135.0677,1482.6869,1.2412
16-Sep-19,8.7747,1.242,1.1294,134.1733,1471.2111,1.2332
13-Sep-19,8.8159,1.246,1.1243,134.6552,1467.8129,1.2304
12-Sep-19,8.7259,1.2332,1.1178,133.0623,1453.2645,1.2225
11-Sep-19,8.7832,1.2343,1.1224,132.9958,1470.1932,1.2266
10-Sep-19,8.7865,1.2354,1.1189,132.5337,1473.2516,1.2224
9-Sep-19,8.7908,1.2344,1.1163,132.2783,1471.269,1.2224
6-Sep-19,8.7623,1.2313,1.1145,131.4782,1466.466,1.2146
5-Sep-19,8.8158,1.2325,1.1161,131.9391,1477.1882,1.2157
4-Sep-19,8.7151,1.2192,1.1054,129.4668,1469.0872,1.1968
3-Sep-19,8.6788,1.2092,1.1034,128.0422,1467.1103,1.1946
2-Sep-19,8.6503,1.2062,1.0996,128.1708,1462.3969,1.1955
30-Aug-19,8.7136,1.2183,1.1061,129.2982,1472.6445,1.2049
29-Aug-19,8.7197,1.2205,1.1027,129.91,1477.3298,1.2016
28-Aug-19,8.7543,1.2221,1.1035,129.4082,1483.2139,1.1997
27-Aug-19,8.7865,1.2278,1.1067,130.0977,1487.7866,1.2059
23-Aug-19,8.6855,1.2276,1.105,130.1133,1481.4861,1.2042
22-Aug-19,8.6787,1.2253,1.1059,130.4699,1484.0343,1.2057
21-Aug-19,8.5667,1.2131,1.0935,129.1709,1460.0022,1.1901
20-Aug-19,8.5642,1.2132,1.0941,128.9874,1465.3394,1.1878
19-Aug-19,8.5542,1.2135,1.0936,129.2256,1468.426,1.19
16-Aug-19,8.5529,1.2145,1.0936,129.2107,1464.7174,1.1895
15-Aug-19,8.5198,1.2114,1.0905,128.5659,1470.0702,1.1822
14-Aug-19,8.4741,1.2069,1.0825,127.7021,1469.5335,1.1738
13-Aug-19,8.4981,1.2072,1.0788,128.7237,1460.3317,1.1758
12-Aug-19,8.5248,1.2082,1.077,127.2235,1472.3729,1.1721
9-Aug-19,8.5301,1.208,1.0781,127.589,1466.9106,1.1755
8-Aug-19,8.5491,1.2134,1.0833,128.8752,1465.678,1.1862
7-Aug-19,8.5784,1.2153,1.0836,128.5301,1480.3387,1.1824
6-Aug-19,8.5437,1.2167,1.088,129.469,1476.6845,1.1903
5-Aug-19,8.5572,1.2142,1.0856,128.7902,1478.7256,1.1824
2-Aug-19,8.4146,1.2127,1.0916,129.3466,1460.6972,1.1916
1-Aug-19,8.3823,1.2152,1.0989,131.4725,1443.9857,1.2084
31-Jul-19,8.4299,1.2246,1.0999,132.9671,1447.9548,1.2121
30-Jul-19,8.3643,1.2152,1.0909,132.0315,1435.9168,1.2047
29-Jul-19,8.4292,1.2232,1.0988,133.1331,1448.6724,1.2141
26-Jul-19,8.5203,1.2387,1.1133,134.5971,1466.4226,1.2305
25-Jul-19,8.5853,1.2495,1.1196,135.6332,1476.1718,1.2368
24-Jul-19,8.5883,1.2499,1.1217,135.0767,1472.0072,1.2314
23-Jul-19,8.5557,1.2438,1.1156,134.4921,1467.1119,1.2254
22-Jul-19,8.599,1.2498,1.1137,134.7784,1469.5398,1.2256
19-Jul-19,8.6024,1.2502,1.1141,134.6965,1468.7975,1.2279
18-Jul-19,8.5873,1.2483,1.1128,134.6042,1469.5861,1.2323
17-Jul-19,8.5415,1.2428,1.1071,134.3715,1467.9208,1.2275
16-Jul-19,8.5382,1.2419,1.1065,134.4729,1464.0635,1.2263
15-Jul-19,8.6078,1.2517,1.1114,135.1586,1476.0109,1.2324
12-Jul-19,8.6414,1.256,1.1162,135.6731,1480.711,1.2377
11-Jul-19,8.6215,1.2553,1.1146,135.9364,1474.6511,1.2405
10-Jul-19,8.5925,1.2496,1.1106,135.6378,1470.9541,1.2371
9-Jul-19,8.5857,1.2466,1.1124,135.6051,1474.2167,1.2385
8-Jul-19,8.6126,1.2515,1.1159,136.0005,1476.4384,1.2435
